Time,Extension,Load
"81.60000","3.39711","902.08105"
"81.70000","3.40129","902.48010"
"81.80000","3.40545","902.87012"
"81.90000","3.40967","903.54956"
"82.00000","3.41383","903.84241"
"82.10000","3.41798","904.05957"
"82.20000","3.42217","904.76318"
"82.30000","3.42629","904.76556"
"82.40000","3.43048","905.61200"
"82.50000","3.43462","905.47772"
"82.60000","3.43882","905.77753"
"82.70000","3.44299","906.49530"
"82.80000","3.44717","906.54810"
"82.90000","3.45132","906.98071"
"83.00000","3.45549","907.30688"
"83.10000","3.45968","907.70026"
"83.20000","3.46379","908.04352"
"83.30000","3.46798","908.22589"
"83.40000","3.47210","908.64691"
"83.50000","3.47630","908.75623"
"83.60000","3.48046","909.09033"
"83.65800","3.48290","909.20465"
