Time,Extension,Load
"80.70000","3.36027","891.36761"
"80.80000","3.36451","894.55176"
"80.90000","3.36865","897.22009"
"81.00000","3.37282","900.10858"
"81.10000","3.37700","903.55414"
"81.20000","3.38113","906.45508"
"81.30000","3.38531","909.58801"
"81.40000","3.38945","912.53638"
"81.50000","3.39362","915.38989"
"81.60000","3.39776","918.14948"
"81.70000","3.40196","920.67859"
"81.80000","3.40612","923.76428"
"81.90000","3.41031","926.61261"
"82.00000","3.41449","929.26465"
"82.10000","3.41861","932.09528"
"82.20000","3.42283","934.97784"
"82.30000","3.42694","937.83569"
"82.40000","3.43114","940.40063"
"82.50000","3.43530","942.99957"
"82.60000","3.43946","945.81024"
"82.70000","3.44366","948.72113"
"82.80000","3.44782","951.22296"
"82.90000","3.45198","953.62933"
"83.00000","3.45614","956.24976"
"83.10000","3.46033","958.93109"
"83.20000","3.46443","961.16394"
"83.30000","3.46864","963.83472"
"83.40000","3.47276","966.19104"
"83.50000","3.47694","968.53906"
"83.60000","3.48114","971.34845"
"83.70000","3.48528","973.53412"
"83.80000","3.48948","976.16711"
"83.90000","3.49361","978.22754"
"84.00000","3.49781","980.84576"
"84.10000","3.50196","983.13562"
"84.20000","3.50613","985.55737"
"84.30000","3.51029","987.86890"
"84.40000","3.51448","990.31732"
"84.50000","3.51862","992.39008"
"84.60000","3.52281","994.75031"
"84.70000","3.52701","997.04156"
"84.80000","3.53114","999.07971"
"84.90000","3.53534","1001.41174"
"85.00000","3.53946","1003.19299"
"85.10000","3.54364","1005.49847"
"85.20000","3.54779","1007.80792"
"85.30000","3.55195","1010.23676"
"85.40000","3.55613","1012.01440"
"85.50000","3.56026","1014.05505"
"85.60000","3.56447","1016.61523"
"85.70000","3.56861","1018.43408"
"85.80000","3.57281","1020.57324"
"85.90000","3.57697","1022.30121"
"86.00000","3.58117","1024.53284"
"86.10000","3.58528","1026.49060"
"86.20000","3.58945","1028.02539"
"86.30000","3.59363","1030.07288"
"86.40000","3.59775","1032.26025"
"86.50000","3.60201","1034.37683"
"86.60000","3.60614","1036.27234"
"86.70000","3.61034","1037.98120"
"86.80000","3.61450","1040.06226"
"86.90000","3.61865","1041.76965"
"87.00000","3.62282","1043.53833"
"87.10000","3.62695","1045.34302"
"87.20000","3.63111","1047.02905"
"87.30000","3.63527","1049.15308"
"87.40000","3.63944","1050.76160"
"87.50000","3.64359","1052.52063"
"87.60000","3.64783","1054.63574"
"87.70000","3.65196","1055.74634"
"87.80000","3.65616","1057.93713"
"87.90000","3.66032","1059.51978"
"88.00000","3.66444","1061.29407"
"88.10000","3.66863","1063.08179"
"88.20000","3.67276","1064.35498"
"88.30000","3.67697","1066.39026"
"88.40000","3.68112","1068.36096"
"88.50000","3.68532","1069.92847"
"88.60000","3.68947","1071.80615"
"88.70000","3.69367","1072.88782"
"88.80000","3.69784","1074.86987"
"88.90000","3.70197","1076.94775"
"89.00000","3.70613","1078.09924"
"89.10000","3.71026","1079.87183"
"89.20000","3.71445","1081.72314"
"89.30000","3.71859","1083.05347"
"89.40000","3.72281","1084.49683"
"89.50000","3.72696","1086.29126"
"89.60000","3.73114","1088.25598"
"89.70000","3.73534","1089.45557"
"89.80000","3.73947","1091.45410"
"89.90000","3.74363","1092.71472"
"90.00000","3.74778","1094.04333"
"90.10000","3.75195","1095.61987"
"90.20000","3.75610","1097.09290"
"90.30000","3.76031","1098.88892"
"90.40000","3.76447","1100.31360"
"90.50000","3.76867","1102.10071"
"90.60000","3.77284","1103.67261"
"90.70000","3.77696","1105.12695"
"90.80000","3.78116","1106.70044"
"90.90000","3.78526","1107.88733"
"91.00000","3.78947","1109.65442"
"91.10000","3.79362","1111.04395"
"91.20000","3.79779","1112.51685"
"91.30000","3.80196","1113.76221"
"91.40000","3.80614","1115.41382"
"91.50000","3.81031","1116.98535"
"91.60000","3.81448","1118.54688"
"91.70000","3.81867","1120.07642"
"91.80000","3.82277","1121.23779"
"91.90000","3.82697","1122.68274"
"92.00000","3.83109","1124.04529"
"92.10000","3.83530","1125.73914"
"92.20000","3.83946","1127.30505"
"92.30000","3.84366","1128.93420"
"92.40000","3.84783","1130.30774"
"92.50000","3.85196","1131.50452"
"92.60000","3.85616","1132.86218"
"92.70000","3.86029","1134.40759"
"92.80000","3.86447","1135.62671"
"92.90000","3.86861","1137.09717"
"93.00000","3.87279","1138.41931"
"93.10000","3.87692","1139.82458"
"93.20000","3.88113","1141.42297"
"93.30000","3.88532","1142.56567"
"93.40000","3.88944","1143.98352"
"93.50000","3.89368","1145.53235"
"93.60000","3.89778","1146.66504"
"93.70000","3.90198","1148.00513"
"93.80000","3.90611","1149.28589"
"93.90000","3.91029","1150.94006"
"94.00000","3.91446","1152.37280"
"94.10000","3.91860","1153.34106"
"94.20000","3.92282","1155.11621"
"94.30000","3.92699","1156.44031"
"94.40000","3.93115","1157.73108"
"94.50000","3.93530","1158.90991"
"94.60000","3.93951","1160.08997"
"94.70000","3.94360","1161.31714"
"94.80000","3.94780","1162.75769"
"94.90000","3.95194","1163.82446"
"95.00000","3.95610","1165.10681"
"95.10000","3.96030","1166.52271"
"95.20000","3.96445","1167.73315"
"95.30000","3.96865","1168.96704"
"95.40000","3.97280","1170.31970"
"95.50000","3.97698","1171.93567"
"95.60000","3.98114","1172.44421"
"95.70000","3.98529","1173.78760"
"95.80000","3.98945","1175.12732"
"95.90000","3.99361","1176.56384"
"96.00000","3.99779","1177.56482"
"96.10000","4.00195","1178.85461"
"96.20000","4.00618","1180.33862"
"96.30000","4.01032","1181.41748"
"96.40000","4.01450","1182.58984"
"96.50000","4.01863","1183.53113"
"96.60000","4.02279","1184.83337"
"96.70000","4.02697","1186.08203"
"96.80000","4.03110","1186.87256"
"96.90000","4.03530","1188.22864"
"97.00000","4.03943","1189.45532"
"97.10000","4.04364","1190.62463"
"97.20000","4.04779","1191.54175"
"97.30000","4.05199","1192.76355"
"97.40000","4.05614","1193.79700"
"97.50000","4.06032","1193.13818"
"97.60000","4.06447","1182.24585"
"97.70000","4.06858","1183.68213"
"97.80000","4.07280","1185.27283"
"97.90000","4.07692","1186.18481"
"98.00000","4.08117","1187.82166"
"98.10000","4.08531","1188.78247"
"98.20000","4.08949","1189.59973"
"98.30000","4.09367","1190.99243"
"98.40000","4.09781","1192.36670"
"98.50000","4.10198","1193.16345"
"98.60000","4.10611","1194.42285"
"98.70000","4.11028","1195.52856"
"98.80000","4.11441","1196.80542"
"98.90000","4.11863","1197.72717"
"99.00000","4.12277","1198.91614"
"99.10000","4.12699","1200.28271"
"99.20000","4.13116","1201.55542"
"99.30000","4.13530","1202.29248"
"99.40000","4.13950","1203.41003"
"99.50000","4.14360","1204.70483"
"99.60000","4.14781","1205.73743"
"99.70000","4.15195","1206.81555"
"99.80000","4.15615","1207.82361"
"99.90000","4.16030","1208.87952"
"100.00000","4.16449","1210.02710"
"100.10000","4.16866","1211.13306"
"100.20000","4.17281","1212.29614"
"100.30000","4.17701","1213.32361"
"100.40000","4.18109","1214.01636"
"100.50000","4.18530","1215.12231"
"100.60000","4.18940","1216.22827"
"100.70000","4.19362","1217.44836"
"100.80000","4.19778","1218.51367"
"100.90000","4.20197","1218.98352"
"101.00000","4.20615","1220.13452"
"101.10000","4.21028","1221.10571"
"101.20000","4.21449","1222.20691"
"101.30000","4.21862","1223.19507"
"101.40000","4.22281","1224.17432"
"101.50000","4.22694","1224.81384"
"101.60000","4.23114","1225.65796"
"101.70000","4.23528","1227.26257"
"101.80000","4.23949","1227.78467"
"101.90000","4.24367","1228.82434"
"102.00000","4.24781","1229.69604"
"102.10000","4.25202","1230.57727"
"102.20000","4.25611","1231.40100"
"102.30000","4.26033","1232.24890"
"102.40000","4.26443","1233.41785"
"102.50000","4.26864","1233.90991"
"102.60000","4.27279","1234.76733"
"102.70000","4.27694","1235.77222"
"102.80000","4.28115","1236.50146"
"102.90000","4.28528","1237.22607"
"103.00000","4.28949","1238.32642"
"103.10000","4.29362","1238.71875"
"103.20000","4.29785","1239.88550"
"103.30000","4.30192","1240.31018"
"103.40000","4.30615","1241.27515"
"103.50000","4.31029","1241.93127"
"103.60000","4.31443","1242.46558"
"103.70000","4.31867","1243.07007"
"103.80000","4.32281","1243.80127"
"103.90000","4.32702","1244.88660"
"104.00000","4.33114","1245.07190"
"104.10000","4.33533","1246.04236"
"104.20000","4.33947","1246.42236"
"104.30000","4.34364","1246.87024"
"104.40000","4.34778","1247.56116"
"104.50000","4.35195","1247.78894"
"104.60000","4.35610","1248.05713"
"104.70000","4.36026","1247.94775"
"104.80000","4.36449","1247.97876"
"104.90000","4.36862","1247.94287"
"105.00000","4.37284","1248.00854"
"105.10000","4.37695","1246.86548"
"105.20000","4.38113","1245.93042"
"105.30000","4.38530","1245.88416"
"105.40000","4.38944","1246.45789"
"105.50000","4.39365","1246.79883"
"105.60000","4.39777","1247.28540"
"105.70000","4.40199","1248.03699"
"105.80000","4.40614","1248.68066"
"105.90000","4.41034","1249.00012"
"106.00000","4.41448","1249.76770"
"106.10000","4.41866","1250.37695"
"106.20000","4.42279","1251.30737"
"106.30000","4.42695","1252.07202"
"106.40000","4.43111","1252.55737"
"106.50000","4.43525","1253.03320"
"106.60000","4.43948","1253.62842"
"106.70000","4.44361","1254.30078"
"106.80000","4.44781","1254.96313"
"106.90000","4.45197","1255.92126"
"107.00000","4.45615","1256.48901"
"107.10000","4.46030","1256.88513"
"107.20000","4.46446","1258.03137"
"107.30000","4.46862","1258.35706"
"107.40000","4.47277","1258.90198"
"107.50000","4.47698","1260.10254"
"107.60000","4.48111","1260.22498"
"107.70000","4.48536","1261.02478"
"107.80000","4.48950","1262.00769"
"107.90000","4.49365","1262.19824"
"108.00000","4.49781","1262.93164"
"108.10000","4.50193","1263.31519"
"108.20000","4.50614","1264.17090"
"108.30000","4.51027","1264.63867"
"108.40000","4.51444","1265.06726"
"108.50000","4.51861","1265.83618"
"108.60000","4.52282","1266.35522"
"108.70000","4.52696","1266.95264"
"108.80000","4.53116","1267.81299"
"108.90000","4.53533","1268.22864"
"109.00000","4.53946","1268.84290"
"109.10000","4.54363","1269.28040"
"109.20000","4.54775","1270.10095"
"109.30000","4.55198","1270.64417"
"109.40000","4.55611","1271.30676"
"109.50000","4.56033","1271.86646"
"109.60000","4.56448","1272.14661"
"109.70000","4.56864","1272.83167"
"109.80000","4.57284","1273.50720"
"109.90000","4.57696","1273.65576"
"110.00000","4.58114","1274.07837"
"110.10000","4.58528","1274.63367"
"110.20000","4.58945","1275.39612"
"110.30000","4.59360","1275.57483"
"110.40000","4.59780","1276.80176"
"110.50000","4.60196","1276.68164"
"110.60000","4.60615","1277.44714"
"110.70000","4.61032","1277.65710"
"110.80000","4.61444","1278.53455"
"110.90000","4.61865","1278.76086"
"111.00000","4.62276","1279.23157"
"111.10000","4.62697","1279.94275"
"111.20000","4.63113","1280.10083"
"111.30000","4.63529","1280.69922"
"111.40000","4.63948","1281.37451"
"111.50000","4.64366","1281.81824"
"111.60000","4.64782","1282.03418"
"111.70000","4.65197","1282.99316"
"111.80000","4.65616","1282.92615"
"111.90000","4.66026","1283.19617"
"112.00000","4.66447","1284.11768"
"112.10000","4.66859","1284.46399"
"112.20000","4.67277","1284.81921"
"112.30000","4.67697","1285.23914"
"112.40000","4.68112","1285.82922"
"112.50000","4.68532","1286.21802"
"112.60000","4.68945","1286.48523"
"112.70000","4.69365","1286.48730"
"112.80000","4.69779","1287.31494"
"112.90000","4.70197","1287.43823"
"113.00000","4.70612","1288.27795"
"113.10000","4.71029","1288.47961"
"113.20000","4.71446","1288.81763"
"113.30000","4.71865","1289.17395"
"113.40000","4.72284","1289.52686"
"113.50000","4.72698","1290.04822"
"113.60000","4.73117","1290.34412"
"113.70000","4.73529","1290.73840"
"113.80000","4.73947","1290.71082"
"113.90000","4.74364","1291.34912"
"114.00000","4.74778","1291.90063"
"114.10000","4.75197","1292.02637"
"114.20000","4.75609","1292.07458"
"114.30000","4.76031","1292.72229"
"114.40000","4.76445","1293.19861"
"114.50000","4.76866","1293.34326"
"114.60000","4.77282","1293.88977"
"114.70000","4.77700","1294.28528"
"114.80000","4.78111","1294.45178"
"114.90000","4.78528","1294.81946"
"115.00000","4.78946","1295.01196"
"115.10000","4.79359","1295.09021"
"115.20000","4.79783","1295.70276"
"115.30000","4.80196","1296.05359"
"115.40000","4.80616","1296.32642"
"115.50000","4.81033","1296.51892"
"115.60000","4.81448","1296.72485"
"115.70000","4.81865","1296.82727"
"115.80000","4.82280","1297.01746"
"115.90000","4.82695","1297.26453"
"116.00000","4.83109","1297.25037"
"116.10000","4.83528","1298.17883"
"116.20000","4.83943","1297.93921"
"116.30000","4.84366","1298.24585"
"116.40000","4.84780","1298.87610"
"116.50000","4.85199","1299.26978"
"116.60000","4.85616","1299.13562"
"116.70000","4.86028","1299.58130"
"116.80000","4.86449","1299.72949"
"116.90000","4.86860","1299.62817"
"117.00000","4.87280","1299.71790"
"117.10000","4.87695","1299.90552"
"117.20000","4.88116","1300.54199"
"117.30000","4.88531","1300.81226"
"117.40000","4.88950","1300.99036"
"117.50000","4.89366","1301.08142"
"117.60000","4.89781","1301.43091"
"117.70000","4.90196","1301.44861"
"117.80000","4.90610","1301.78308"
"117.90000","4.91028","1301.85278"
"118.00000","4.91443","1302.14258"
"118.10000","4.91865","1302.20776"
"118.20000","4.92280","1302.58997"
"118.30000","4.92696","1302.69385"
"118.40000","4.93115","1303.00623"
"118.50000","4.93531","1303.14087"
"118.60000","4.93946","1303.34973"
"118.70000","4.94362","1303.52209"
"118.80000","4.94780","1303.48596"
"118.90000","4.95194","1303.92725"
"119.00000","4.95615","1304.24780"
"119.10000","4.96030","1304.17468"
"119.20000","4.96451","1304.12427"
"119.30000","4.96868","1304.40051"
"119.40000","4.97279","1304.60840"
"119.50000","4.97698","1304.76660"
"119.60000","4.98108","1305.02271"
"119.70000","4.98530","1305.11694"
"119.80000","4.98945","1305.13977"
"119.90000","4.99361","1305.36487"
"120.00000","4.99780","1305.72742"
"120.10000","5.00197","1305.55334"
"120.20000","5.00614","1306.05469"
"120.30000","5.01031","1306.05737"
"120.40000","5.01450","1306.19861"
"120.50000","5.01860","1306.08801"
"120.60000","5.02280","1306.49316"
"120.70000","5.02693","1306.54175"
"120.80000","5.03113","1306.86328"
"120.90000","5.03531","1307.05933"
"121.00000","5.03949","1307.20825"
"121.10000","5.04368","1307.19556"
"121.20000","5.04781","1307.12732"
"121.30000","5.05201","1307.32581"
"121.40000","5.05613","1307.35986"
"121.50000","5.06031","1307.02856"
"121.60000","5.06444","1307.55371"
"121.70000","5.06862","1307.91467"
"121.80000","5.07276","1307.87207"
"121.90000","5.07695","1308.27283"
"122.00000","5.08114","1308.49902"
"122.10000","5.08530","1308.15369"
"122.20000","5.08949","1308.71887"
"122.30000","5.09361","1308.44604"
"122.40000","5.09782","1308.84692"
"122.50000","5.10194","1308.90100"
"122.60000","5.10612","1309.22461"
"122.70000","5.11030","1308.91846"
"122.80000","5.11445","1309.31396"
"122.90000","5.11864","1309.33203"
"123.00000","5.12282","1309.62451"
"123.10000","5.12700","1309.69360"
"123.20000","5.13113","1309.45837"
"123.30000","5.13534","1309.69873"
"123.40000","5.13943","1309.73523"
"123.50000","5.14364","1310.23059"
"123.60000","5.14776","1310.12219"
"123.70000","5.15193","1309.94116"
"123.80000","5.15613","1310.15906"
"123.90000","5.16025","1310.10828"
"124.00000","5.16447","1310.52881"
"124.10000","5.16863","1310.80383"
"124.20000","5.17282","1310.69836"
"124.30000","5.17697","1311.01672"
"124.40000","5.18115","1310.96045"
"124.50000","5.18528","1311.06152"
"124.60000","5.18945","1311.09900"
"124.70000","5.19362","1311.29749"
"124.80000","5.19778","1311.36316"
"124.90000","5.20201","1311.33350"
"125.00000","5.20615","1311.38171"
"125.10000","5.21033","1311.80029"
"125.20000","5.21448","1311.50818"
"125.30000","5.21862","1311.64844"
"125.40000","5.22281","1311.71899"
"125.50000","5.22694","1312.03845"
"125.60000","5.23112","1312.18933"
"125.70000","5.23526","1311.98352"
"125.80000","5.23948","1312.32385"
"125.90000","5.24363","1312.25293"
"126.00000","5.24784","1312.97192"
"126.10000","5.25199","1312.60388"
"126.20000","5.25615","1312.62561"
"126.30000","5.26030","1312.82300"
"126.40000","5.26443","1312.74548"
"126.50000","5.26864","1312.91956"
"126.60000","5.27275","1312.97607"
"126.70000","5.27700","1313.04944"
"126.80000","5.28114","1313.43323"
"126.90000","5.28532","1313.34119"
"127.00000","5.28950","1313.60303"
"127.10000","5.29363","1313.67139"
"127.20000","5.29781","1313.92859"
"127.30000","5.30195","1313.45886"
"127.40000","5.30612","1313.65698"
"127.50000","5.31026","1314.16174"
"127.60000","5.31445","1314.11218"
"127.70000","5.31860","1313.95679"
"127.80000","5.32283","1314.20288"
"127.90000","5.32699","1314.56409"
"128.00000","5.33114","1314.49988"
"128.10000","5.33533","1315.07385"
"128.20000","5.33943","1314.54468"
"128.30000","5.34364","1315.06360"
"128.40000","5.34777","1314.87305"
"128.50000","5.35196","1315.13306"
"128.60000","5.35613","1315.09680"
"128.70000","5.36033","1315.27271"
"128.80000","5.36448","1315.31958"
"128.90000","5.36864","1315.31396"
"129.00000","5.37284","1315.74463"
"129.10000","5.37693","1315.49316"
"129.20000","5.38115","1315.90540"
"129.30000","5.38525","1315.94897"
"129.40000","5.38945","1316.11157"
"129.50000","5.39362","1316.00671"
"129.60000","5.39781","1316.19177"
"129.70000","5.40199","1316.30530"
"129.80000","5.40612","1316.57056"
"129.90000","5.41033","1316.30627"
"130.00000","5.41446","1316.73743"
"130.10000","5.41863","1316.78552"
"130.20000","5.42278","1316.94214"
"130.30000","5.42697","1317.21777"
"130.40000","5.43111","1317.00574"
"130.50000","5.43531","1317.28430"
"130.60000","5.43950","1317.73669"
"130.70000","5.44364","1317.52759"
"130.80000","5.44785","1317.66895"
"130.90000","5.45195","1318.10132"
"131.00000","5.45616","1318.20520"
"131.10000","5.46026","1318.04785"
"131.20000","5.46446","1318.17102"
"131.30000","5.46862","1318.09424"
"131.40000","5.47277","1318.30994"
"131.50000","5.47698","1318.54382"
"131.60000","5.48112","1318.52661"
"131.70000","5.48532","1318.70605"
"131.80000","5.48946","1318.91016"
"131.90000","5.49368","1319.06714"
"132.00000","5.49777","1319.19238"
"132.10000","5.50197","1319.31458"
"132.20000","5.50612","1319.24475"
"132.30000","5.51027","1319.34045"
"132.40000","5.51450","1319.64417"
"132.50000","5.51863","1319.55823"
"132.60000","5.52285","1319.80396"
"132.70000","5.52697","1319.94958"
"132.80000","5.53117","1320.20972"
"132.90000","5.53530","1320.22864"
"133.00000","5.53947","1320.35315"
"133.10000","5.54362","1320.24280"
"133.20000","5.54778","1320.65381"
"133.30000","5.55195","1320.67017"
"133.40000","5.55608","1320.94690"
"133.50000","5.56032","1321.03406"
"133.60000","5.56445","1320.90527"
"133.70000","5.56869","1321.34387"
"133.80000","5.57279","1321.30615"
"133.90000","5.57698","1321.44543"
"134.00000","5.58114","1321.70264"
"134.10000","5.58528","1321.88672"
"134.20000","5.58947","1322.13513"
"134.30000","5.59360","1321.82129"
"134.40000","5.59782","1322.46765"
"134.50000","5.60197","1322.43469"
"134.60000","5.60617","1323.03186"
"134.70000","5.61031","1322.58411"
"134.80000","5.61450","1322.67859"
"134.90000","5.61862","1322.84314"
"135.00000","5.62279","1322.84961"
"135.10000","5.62695","1323.53125"
"135.20000","5.63108","1323.21973"
"135.30000","5.63531","1323.45630"
"135.40000","5.63944","1323.61877"
"135.50000","5.64364","1323.88464"
"135.60000","5.64780","1323.93518"
"135.70000","5.65199","1324.58521"
"135.80000","5.65613","1324.12854"
"135.90000","5.66028","1324.60889"
"136.00000","5.66447","1324.55652"
"136.10000","5.66860","1324.74475"
"136.20000","5.67282","1325.08545"
"136.30000","5.67695","1325.09253"
"136.40000","5.68119","1325.56482"
"136.50000","5.68533","1325.43188"
"136.60000","5.68948","1325.71997"
"136.70000","5.69365","1325.86914"
"136.80000","5.69775","1325.86951"
"136.90000","5.70197","1326.16821"
"137.00000","5.70609","1326.52283"
"137.10000","5.71029","1326.68250"
"137.20000","5.71445","1326.51270"
"137.30000","5.71865","1326.96606"
"137.40000","5.72279","1326.96899"
"137.50000","5.72699","1327.34265"
"137.60000","5.73115","1327.49280"
"137.70000","5.73528","1327.29468"
"137.80000","5.73947","1327.82092"
"137.90000","5.74358","1327.84705"
"138.00000","5.74781","1328.08313"
"138.10000","5.75195","1328.36707"
"138.20000","5.75618","1328.42859"
"138.30000","5.76033","1328.56934"
"138.40000","5.76448","1328.79297"
"138.50000","5.76867","1328.99023"
"138.60000","5.77279","1329.45837"
"138.70000","5.77697","1329.43274"
"138.80000","5.78111","1329.50867"
"138.90000","5.78529","1329.63379"
"139.00000","5.78942","1329.63989"
"139.10000","5.79363","1329.80066"
"139.20000","5.79779","1330.23035"
"139.30000","5.80197","1330.49194"
"139.40000","5.80616","1330.94482"
"139.50000","5.81027","1330.97180"
"139.60000","5.81449","1330.97595"
"139.70000","5.81858","1330.81909"
"139.80000","5.82280","1331.32410"
"139.90000","5.82695","1331.50208"
"140.00000","5.83114","1331.88550"
"140.10000","5.83532","1332.05542"
"140.20000","5.83949","1332.27185"
"140.30000","5.84365","1332.29309"
"140.40000","5.84781","1332.33643"
"140.50000","5.85201","1332.74487"
"140.60000","5.85609","1332.78821"
"140.70000","5.86031","1333.12317"
"140.80000","5.86442","1333.50366"
"140.90000","5.86862","1333.91833"
"141.00000","5.87281","1334.02319"
"141.10000","5.87695","1334.17834"
"141.20000","5.88115","1334.39832"
"141.30000","5.88527","1334.62585"
"141.40000","5.88949","1334.92249"
"141.50000","5.89363","1334.95544"
"141.60000","5.89781","1335.04822"
"141.70000","5.90196","1335.45435"
"141.80000","5.90613","1335.70618"
"141.90000","5.91029","1335.87341"
"142.00000","5.91445","1335.73865"
"142.10000","5.91868","1336.43384"
"142.20000","5.92280","1336.66321"
"142.30000","5.92702","1336.57800"
"142.40000","5.93113","1336.94177"
"142.50000","5.93530","1337.41479"
"142.60000","5.93946","1337.46497"
"142.70000","5.94362","1337.66235"
"142.80000","5.94781","1337.58667"
"142.90000","5.95192","1337.83167"
"143.00000","5.95614","1338.25220"
"143.10000","5.96028","1338.29883"
"143.20000","5.96448","1338.85437"
"143.30000","5.96864","1339.13086"
"143.40000","5.97283","1339.10278"
"143.50000","5.97695","1339.37573"
"143.60000","5.98112","1339.70569"
"143.70000","5.98530","1340.17090"
"143.80000","5.98942","1340.08154"
"143.90000","5.99367","1340.40967"
"144.00000","5.99780","1340.55029"
"144.10000","6.00199","1341.23071"
"144.20000","6.00616","1341.21069"
"144.30000","6.01032","1341.23865"
"144.40000","6.01448","1341.65393"
"144.50000","6.01864","1341.62158"
"144.60000","6.02279","1342.14978"
"144.70000","6.02694","1342.04272"
"144.80000","6.03111","1342.44006"
"144.90000","6.03526","1342.27893"
"145.00000","6.03950","1342.86328"
"145.10000","6.04363","1342.94910"
"145.20000","6.04783","1343.48376"
"145.30000","6.05199","1344.11023"
"145.40000","6.05611","1343.81323"
"145.50000","6.06031","1344.44592"
"145.60000","6.06444","1344.22839"
"145.70000","6.06864","1344.83240"
"145.80000","6.07279","1344.81055"
"145.90000","6.07698","1345.49988"
"146.00000","6.08115","1345.77490"
"146.10000","6.08532","1345.97876"
"146.20000","6.08949","1346.31726"
"146.30000","6.09363","1346.02612"
"146.40000","6.09781","1346.80518"
"146.50000","6.10193","1347.22205"
"146.60000","6.10612","1347.38330"
"146.70000","6.11026","1347.08667"
"146.80000","6.11447","1347.59180"
"146.90000","6.11864","1347.91113"
"147.00000","6.12280","1348.59180"
"147.10000","6.12698","1348.54553"
"147.20000","6.13113","1348.91040"
"147.30000","6.13530","1348.99597"
"147.40000","6.13945","1349.41626"
"147.50000","6.14363","1349.81982"
"147.60000","6.14776","1349.91541"
"147.70000","6.15198","1350.18811"
"147.80000","6.15613","1350.43372"
"147.90000","6.16036","1350.81616"
"148.00000","6.16451","1351.15894"
"148.10000","6.16862","1351.29248"
"148.20000","6.17281","1351.72144"
"148.30000","6.17692","1351.70996"
"148.40000","6.18112","1352.18835"
"148.50000","6.18527","1352.41650"
"148.60000","6.18946","1352.88306"
"148.70000","6.19364","1352.97021"
"148.80000","6.19781","1353.16858"
"148.90000","6.20197","1353.88745"
"149.00000","6.20614","1353.79443"
"149.10000","6.21033","1354.32288"
"149.20000","6.21444","1354.56995"
"149.30000","6.21864","1354.87891"
"149.40000","6.22277","1354.96826"
"149.50000","6.22696","1355.53479"
"149.60000","6.23114","1355.59998"
"149.70000","6.23532","1356.10474"
"149.80000","6.23951","1356.40210"
"149.90000","6.24364","1356.24316"
"150.00000","6.24783","1357.07129"
"150.10000","6.25196","1357.24207"
"150.20000","6.25613","1357.16492"
"150.30000","6.26029","1357.64075"
"150.40000","6.26446","1358.21191"
"150.50000","6.26859","1358.32178"
"150.60000","6.27277","1358.62195"
"150.70000","6.27697","1359.30408"
"150.80000","6.28113","1359.19824"
"150.90000","6.28536","1359.60071"
"151.00000","6.28945","1359.70923"
"151.10000","6.29365","1360.02832"
"151.20000","6.29778","1360.32397"
"151.30000","6.30196","1360.67932"
"151.40000","6.30614","1361.05945"
"151.50000","6.31028","1361.30798"
"151.60000","6.31449","1361.67126"
"151.70000","6.31865","1361.74915"
"151.80000","6.32282","1362.25842"
"151.90000","6.32697","1362.87036"
"152.00000","6.33117","1362.89270"
"152.10000","6.33527","1363.25940"
"152.20000","6.33947","1363.41125"
"152.30000","6.34360","1363.88037"
"152.40000","6.34776","1364.00830"
"152.50000","6.35197","1364.61279"
"152.60000","6.35610","1364.62817"
"152.70000","6.36032","1365.18933"
"152.80000","6.36445","1365.37756"
"152.90000","6.36865","1366.11267"
"153.00000","6.37280","1366.15271"
"153.10000","6.37696","1366.52356"
"153.20000","6.38114","1366.61572"
"153.30000","6.38529","1367.07422"
"153.40000","6.38947","1367.50964"
"153.50000","6.39361","1367.70349"
"153.60000","6.39784","1368.42957"
"153.70000","6.40197","1368.35620"
"153.80000","6.40617","1369.00317"
"153.90000","6.41030","1369.22876"
"154.00000","6.41444","1369.75513"
"154.10000","6.41863","1369.83264"
"154.20000","6.42277","1370.21008"
"154.30000","6.42696","1370.60547"
"154.40000","6.43110","1371.41663"
"154.50000","6.43531","1371.32153"
"154.60000","6.43946","1371.80884"
"154.70000","6.44367","1372.37585"
"154.80000","6.44782","1372.51990"
"154.90000","6.45199","1372.79626"
"155.00000","6.45614","1373.09155"
"155.10000","6.46025","1373.39319"
"155.20000","6.46447","1374.01294"
"155.30000","6.46860","1374.20203"
"155.40000","6.47285","1374.51111"
"155.50000","6.47698","1374.94653"
"155.60000","6.48116","1375.24341"
"155.70000","6.48533","1375.73792"
"155.80000","6.48948","1376.20215"
"155.90000","6.49365","1376.04626"
"156.00000","6.49778","1376.37378"
"156.10000","6.50195","1377.36133"
"156.20000","6.50609","1377.22571"
"156.30000","6.51029","1377.69580"
"156.40000","6.51444","1378.50830"
"156.50000","6.51867","1379.09656"
"156.60000","6.52283","1379.09656"
"156.70000","6.52698","1379.38647"
"156.80000","6.53115","1379.78906"
"156.90000","6.53526","1379.92297"
"157.00000","6.53947","1380.73926"
"157.10000","6.54360","1380.80383"
"157.20000","6.54780","1381.05737"
"157.30000","6.55197","1381.66565"
"157.40000","6.55616","1381.63171"
"157.50000","6.56032","1382.71387"
"157.60000","6.56448","1382.93066"
"157.70000","6.56867","1383.10107"
"157.80000","6.57279","1383.45850"
"157.90000","6.57697","1383.69299"
"158.00000","6.58109","1384.11316"
"158.10000","6.58529","1384.85950"
"158.20000","6.58945","1385.21289"
"158.30000","6.59363","1385.49634"
"158.40000","6.59781","1385.76514"
"158.50000","6.60195","1385.99866"
